_id,Quarter,QuarterQF,HB,HBQF,Location,LocationQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,AllStaffedBeddays,AllStaffedBeddaysQF,TotalOccupiedBeddays,TotalOccupiedBeddaysQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,PercentageOccupancy,PercentageOccupancyQF
708,2021Q3,"",S08000015,"",A101H,"",Z9,d,All Specialties,d,644,"",389,"",7,"",4.228260869565219,"",60.40372670807455,""
709,2021Q3,"",S08000015,"",A111H,"",Z9,d,All Specialties,d,55380,"",48678,"",601.9565217391305,"",529.108695652174,"",87.89815817984834,""
710,2021Q3,"",S08000015,"",A210H,"",Z9,d,All Specialties,d,28193,"",25681,"",306.44565217391306,"",279.1413043478261,"",91.08998687617493,""
711,2021Q3,"",S08000015,"",S08000015,d,Z9,d,All Specialties,d,127247,"",109918,"",1383.1195652173915,"",1194.760869565218,"",86.3816042814369,""
712,2021Q4,p,S08000015,"",A101H,"",Z9,d,All Specialties,d,553,"",395,"",6.010869565217393,"",4.293478260869566,"",71.42857142857144,""
713,2021Q4,p,S08000015,"",A111H,"",Z9,d,All Specialties,d,58420,"",50915,"",635,"",553.4239130434784,"",87.15337213283124,""
714,2021Q4,p,S08000015,"",A210H,"",Z9,d,All Specialties,d,28770,"",26206,"",312.71739130434787,"",284.84782608695656,"",91.08793882516514,""
715,2021Q4,p,S08000015,"",S08000015,d,Z9,d,All Specialties,d,131062,"",113671,"",1424.5869565217395,"",1235.5543478260872,"",86.73070760403475,""
716,2016Q4,"",S08000015,"",A111H,"",C3,"",Anaesthetics,"",552,"",367,"",6,"",3.98913043478261,"",66.48550724637683,""
717,2016Q4,"",S08000015,"",A210H,"",C3,"",Anaesthetics,"",210,"",64,"",2.2826086956521747,"",0.6956521739130437,"",30.47619047619049,""
718,2016Q4,"",S08000015,"",S08000015,d,C3,"",Anaesthetics,"",762,"",431,"",8.282608695652176,"",4.684782608695653,"",56.56167979002627,""
719,2017Q1,"",S08000015,"",A111H,"",C3,"",Anaesthetics,"",533,"",372,"",5.922222222222224,"",4.133333333333335,"",69.79362101313322,""
720,2017Q1,"",S08000015,"",A210H,"",C3,"",Anaesthetics,"",319,"",264,"",3.544444444444445,"",2.9333333333333336,"",82.75862068965519,""
721,2017Q1,"",S08000015,"",S08000015,d,C3,"",Anaesthetics,"",852,"",636,"",9.46666666666667,"",7.066666666666668,"",74.64788732394368,""
722,2017Q2,"",S08000015,"",A111H,"",C3,"",Anaesthetics,"",545,"",376,"",5.989010989010991,"",4.131868131868133,"",68.99082568807341,""
723,2017Q2,"",S08000015,"",A210H,"",C3,"",Anaesthetics,"",312,"",240,"",3.4285714285714293,"",2.6373626373626378,"",76.92307692307695,""
724,2017Q2,"",S08000015,"",S08000015,d,C3,"",Anaesthetics,"",857,"",616,"",9.41758241758242,"",6.769230769230771,"",71.87864644107353,""
725,2017Q3,"",S08000015,"",A111H,"",C3,"",Anaesthetics,"",549,"",427,"",5.967391304347827,"",4.641304347826088,"",77.7777777777778,""
726,2017Q3,"",S08000015,"",A210H,"",C3,"",Anaesthetics,"",403,"",292,"",4.380434782608696,"",3.1739130434782616,"",72.45657568238215,""
727,2017Q3,"",S08000015,"",S08000015,d,C3,"",Anaesthetics,"",952,"",719,"",10.347826086956525,"",7.81521739130435,"",75.52521008403363,""
728,2017Q4,"",S08000015,"",A111H,"",C3,"",Anaesthetics,"",552,"",361,"",6,"",3.9239130434782616,"",65.3985507246377,""
729,2017Q4,"",S08000015,"",A210H,"",C3,"",Anaesthetics,"",398,"",251,"",4.32608695652174,"",2.7282608695652177,"",63.06532663316584,""
730,2017Q4,"",S08000015,"",S08000015,d,C3,"",Anaesthetics,"",950,"",612,"",10.32608695652174,"",6.65217391304348,"",64.42105263157897,""
731,2018Q1,"",S08000015,"",A111H,"",C3,"",Anaesthetics,"",541,"",410,"",6.011111111111113,"",4.555555555555556,"",75.78558225508318,""
732,2018Q1,"",S08000015,"",A210H,"",C3,"",Anaesthetics,"",376,"",271,"",4.177777777777779,"",3.011111111111112,"",72.07446808510637,""
733,2018Q1,"",S08000015,"",S08000015,d,C3,"",Anaesthetics,"",917,"",681,"",10.18888888888889,"",7.566666666666668,"",74.26390403489641,""
734,2018Q2,"",S08000015,"",A111H,"",C3,"",Anaesthetics,"",543,"",332,"",5.967032967032969,"",3.6483516483516487,"",61.14180478821364,""
735,2018Q2,"",S08000015,"",A210H,"",C3,"",Anaesthetics,"",341,"",185,"",3.747252747252748,"",2.0329670329670333,"",54.25219941348974,""
736,2018Q2,"",S08000015,"",S08000015,d,C3,"",Anaesthetics,"",884,"",517,"",9.714285714285717,"",5.681318681318683,"",58.48416289592762,""
737,2018Q3,"",S08000015,"",A111H,"",C3,"",Anaesthetics,"",9,"",8,"",0.09782608695652177,"",0.08695652173913046,"",88.8888888888889,""
738,2018Q3,"",S08000015,"",A210H,"",C3,"",Anaesthetics,"",5,"",3,"",0.054347826086956534,"",0.03260869565217392,"",60,""
739,2018Q3,"",S08000015,"",S08000015,d,C3,"",Anaesthetics,"",14,"",11,"",0.15217391304347833,"",0.1195652173913044,"",78.57142857142858,""
740,2018Q4,"",S08000015,"",A111H,"",C3,"",Anaesthetics,"",2,"",2,"",0.021739130434782615,"",0.021739130434782615,"",100,""
741,2018Q4,"",S08000015,"",A210H,"",C3,"",Anaesthetics,"",2,"",2,"",0.021739130434782615,"",0.021739130434782615,"",100,""
742,2018Q4,"",S08000015,"",S08000015,d,C3,"",Anaesthetics,"",4,"",4,"",0.04347826086956523,"",0.04347826086956523,"",100,""
743,2019Q1,"",S08000015,"",A111H,"",C3,"",Anaesthetics,"",1,"",1,"",0.011111111111111115,"",0.011111111111111115,"",100,""
744,2019Q1,"",S08000015,"",A210H,"",C3,"",Anaesthetics,"",3,"",3,"",0.03333333333333334,"",0.03333333333333334,"",100,""
745,2019Q1,"",S08000015,"",S08000015,d,C3,"",Anaesthetics,"",4,"",4,"",0.04444444444444446,"",0.04444444444444446,"",100,""
746,2019Q2,"",S08000015,"",A111H,"",C3,"",Anaesthetics,"",1,"",1,"",0.010989010989010993,"",0.010989010989010993,"",100,""
747,2019Q2,"",S08000015,"",A210H,"",C3,"",Anaesthetics,"",1,"",1,"",0.010989010989010993,"",0.010989010989010993,"",100,""
748,2019Q2,"",S08000015,"",S08000015,d,C3,"",Anaesthetics,"",2,"",2,"",0.021978021978021987,"",0.021978021978021987,"",100,""
749,2019Q3,"",S08000015,"",A111H,"",C3,"",Anaesthetics,"",1,"",1,"",0.010869565217391308,"",0.010869565217391308,"",100,""
750,2019Q3,"",S08000015,"",A210H,"",C3,"",Anaesthetics,"",1,"",1,"",0.010869565217391308,"",0.010869565217391308,"",100,""
751,2019Q3,"",S08000015,"",S08000015,d,C3,"",Anaesthetics,"",2,"",2,"",0.021739130434782615,"",0.021739130434782615,"",100,""
752,2020Q1,"",S08000015,"",A111H,"",C3,"",Anaesthetics,"",3,"",3,"",0.03296703296703298,"",0.03296703296703298,"",100,""
753,2020Q1,"",S08000015,"",S08000015,d,C3,"",Anaesthetics,"",3,"",3,"",0.03296703296703298,"",0.03296703296703298,"",100,""
754,2020Q3,"",S08000015,"",A111H,"",C3,"",Anaesthetics,"",2,"",2,"",0.021739130434782615,"",0.021739130434782615,"",100,""
755,2020Q3,"",S08000015,"",S08000015,d,C3,"",Anaesthetics,"",2,"",2,"",0.021739130434782615,"",0.021739130434782615,"",100,""
756,2021Q4,p,S08000015,"",A111H,"",C3,"",Anaesthetics,"",1,"",1,"",0.010869565217391308,"",0.010869565217391308,"",100,""
757,2021Q4,p,S08000015,"",S08000015,d,C3,"",Anaesthetics,"",1,"",1,"",0.010869565217391308,"",0.010869565217391308,"",100,""
758,2016Q4,"",S08000015,"",A101H,"",A2,"",Cardiology,"",5,"",5,"",0.054347826086956534,"",0.054347826086956534,"",100,""
759,2016Q4,"",S08000015,"",A111H,"",A2,"",Cardiology,"",1140,"",1057,"",12.391304347826091,"",11.489130434782611,"",92.71929824561406,""
760,2016Q4,"",S08000015,"",A210H,"",A2,"",Cardiology,"",2075,"",1962,"",22.554347826086964,"",21.326086956521742,"",94.55421686746989,""
761,2016Q4,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",3220,"",3024,"",35,"",32.86956521739131,"",93.91304347826089,""
762,2017Q1,"",S08000015,"",A111H,"",A2,"",Cardiology,"",1144,"",1079,"",12.711111111111112,"",11.98888888888889,"",94.31818181818186,""
763,2017Q1,"",S08000015,"",A210H,"",A2,"",Cardiology,"",1809,"",1700,"",20.1,"",18.888888888888893,"",93.9745715865119,""
764,2017Q1,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",2953,"",2779,"",32.81111111111112,"",30.877777777777784,"",94.10768709786657,""
765,2017Q2,"",S08000015,"",A111H,"",A2,"",Cardiology,"",1096,"",997,"",12.043956043956047,"",10.956043956043958,"",90.96715328467154,""
766,2017Q2,"",S08000015,"",A210H,"",A2,"",Cardiology,"",1476,"",1377,"",16.219780219780223,"",15.131868131868135,"",93.2926829268293,""
767,2017Q2,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",2572,"",2374,"",28.26373626373627,"",26.087912087912095,"",92.3017107309487,""
768,2017Q3,"",S08000015,"",A111H,"",A2,"",Cardiology,"",1103,"",1030,"",11.989130434782611,"",11.195652173913047,"",93.38168631006346,""
769,2017Q3,"",S08000015,"",A210H,"",A2,"",Cardiology,"",725,"",660,"",7.880434782608697,"",7.1739130434782625,"",91.03448275862071,""
770,2017Q3,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1828,"",1690,"",19.869565217391308,"",18.369565217391308,"",92.45076586433261,""
771,2017Q4,"",S08000015,"",A111H,"",A2,"",Cardiology,"",1113,"",1034,"",12.097826086956525,"",11.239130434782611,"",92.90206648697217,""
772,2017Q4,"",S08000015,"",A210H,"",A2,"",Cardiology,"",713,"",652,"",7.75,"",7.086956521739133,"",91.44460028050493,""
773,2017Q4,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1826,"",1686,"",19.84782608695653,"",18.326086956521742,"",92.3329682365827,""
774,2018Q1,"",S08000015,"",A111H,"",A2,"",Cardiology,"",1083,"",1026,"",12.033333333333335,"",11.4,"",94.73684210526318,""
775,2018Q1,"",S08000015,"",A210H,"",A2,"",Cardiology,"",578,"",509,"",6.422222222222224,"",5.655555555555558,"",88.06228373702425,""
776,2018Q1,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1661,"",1535,"",18.455555555555566,"",17.05555555555556,"",92.41420830824805,""
777,2018Q2,"",S08000015,"",A111H,"",A2,"",Cardiology,"",1095,"",1019,"",12.032967032967035,"",11.197802197802199,"",93.05936073059362,""
778,2018Q2,"",S08000015,"",A210H,"",A2,"",Cardiology,"",695,"",513,"",7.6373626373626395,"",5.6373626373626395,"",73.81294964028778,""
779,2018Q2,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1790,"",1532,"",19.67032967032967,"",16.83516483516484,"",85.58659217877096,""
780,2018Q3,"",S08000015,"",A111H,"",A2,"",Cardiology,"",1119,"",1032,"",12.163043478260873,"",11.217391304347828,"",92.2252010723861,""
781,2018Q3,"",S08000015,"",A210H,"",A2,"",Cardiology,"",632,"",556,"",6.869565217391306,"",6.043478260869566,"",87.97468354430382,""
782,2018Q3,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1751,"",1588,"",19.03260869565218,"",17.260869565217394,"",90.69103369503142,""
783,2018Q4,"",S08000015,"",A111H,"",A2,"",Cardiology,"",1099,"",1022,"",11.945652173913047,"",11.108695652173914,"",92.99363057324841,""
784,2018Q4,"",S08000015,"",A210H,"",A2,"",Cardiology,"",633,"",546,"",6.880434782608697,"",5.934782608695653,"",86.25592417061613,""
785,2018Q4,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1732,"",1568,"",18.826086956521742,"",17.04347826086957,"",90.53117782909933,""
786,2019Q1,"",S08000015,"",A111H,"",A2,"",Cardiology,"",1086,"",1029,"",12.066666666666668,"",11.433333333333337,"",94.75138121546964,""
787,2019Q1,"",S08000015,"",A210H,"",A2,"",Cardiology,"",641,"",577,"",7.122222222222224,"",6.411111111111112,"",90.01560062402498,""
788,2019Q1,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1727,"",1606,"",19.188888888888894,"",17.84444444444445,"",92.99363057324841,""
789,2019Q2,"",S08000015,"",A111H,"",A2,"",Cardiology,"",1090,"",1027,"",11.978021978021982,"",11.285714285714288,"",94.22018348623855,""
790,2019Q2,"",S08000015,"",A210H,"",A2,"",Cardiology,"",631,"",559,"",6.934065934065936,"",6.142857142857144,"",88.58954041204439,""
791,2019Q2,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1721,"",1586,"",18.912087912087916,"",17.42857142857143,"",92.15572341661826,""
792,2019Q3,"",S08000015,"",A111H,"",A2,"",Cardiology,"",1106,"",1017,"",12.021739130434787,"",11.054347826086959,"",91.95298372513564,""
793,2019Q3,"",S08000015,"",A210H,"",A2,"",Cardiology,"",639,"",578,"",6.945652173913046,"",6.282608695652176,"",90.45383411580598,""
794,2019Q3,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1745,"",1595,"",18.967391304347828,"",17.336956521739133,"",91.40401146131808,""
795,2019Q4,"",S08000015,"",A111H,"",A2,"",Cardiology,"",1104,"",1039,"",12,"",11.293478260869566,"",94.11231884057972,""
796,2019Q4,"",S08000015,"",A210H,"",A2,"",Cardiology,"",605,"",538,"",6.576086956521741,"",5.847826086956522,"",88.92561983471074,""
797,2019Q4,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1709,"",1577,"",18.576086956521742,"",17.14130434782609,"",92.27618490345232,""
798,2020Q1,"",S08000015,"",A111H,"",A2,"",Cardiology,"",1096,"",1005,"",12.043956043956047,"",11.043956043956047,"",91.69708029197082,""
799,2020Q1,"",S08000015,"",A210H,"",A2,"",Cardiology,"",549,"",482,"",6.032967032967035,"",5.296703296703297,"",87.7959927140255,""
800,2020Q1,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1645,"",1487,"",18.076923076923084,"",16.340659340659343,"",90.3951367781155,""
801,2020Q2,"",S08000015,"",A111H,"",A2,"",Cardiology,"",1091,"",565,"",11.98901098901099,"",6.208791208791211,"",51.78735105407884,""
802,2020Q2,"",S08000015,"",A210H,"",A2,"",Cardiology,"",438,"",317,"",4.813186813186814,"",3.483516483516485,"",72.37442922374431,""
803,2020Q2,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1529,"",882,"",16.802197802197806,"",9.692307692307695,"",57.68476128188359,""
804,2020Q3,"",S08000015,"",A111H,"",A2,"",Cardiology,"",980,"",910,"",10.65217391304348,"",9.891304347826091,"",92.85714285714288,""
805,2020Q3,"",S08000015,"",A210H,"",A2,"",Cardiology,"",429,"",350,"",4.66304347826087,"",3.8043478260869574,"",81.5850815850816,""
806,2020Q3,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1409,"",1260,"",15.315217391304351,"",13.695652173913047,"",89.4251242015614,""
807,2020Q4,"",S08000015,"",A111H,"",A2,"",Cardiology,"",598,"",574,"",6.5,"",6.239130434782609,"",95.98662207357862,""
808,2020Q4,"",S08000015,"",A210H,"",A2,"",Cardiology,"",534,"",480,"",5.804347826086958,"",5.217391304347827,"",89.88764044943822,""
809,2020Q4,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1132,"",1054,"",12.304347826086959,"",11.456521739130439,"",93.10954063604241,""
810,2021Q1,"",S08000015,"",A111H,"",A2,"",Cardiology,"",574,"",510,"",6.37777777777778,"",5.666666666666669,"",88.8501742160279,""
811,2021Q1,"",S08000015,"",A210H,"",A2,"",Cardiology,"",411,"",360,"",4.566666666666667,"",4,"",87.59124087591243,""
812,2021Q1,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",985,"",870,"",10.944444444444446,"",9.666666666666668,"",88.32487309644672,""
813,2021Q2,"",S08000015,"",A111H,"",A2,"",Cardiology,"",554,"",511,"",6.087912087912089,"",5.615384615384617,"",92.23826714801446,""
814,2021Q2,"",S08000015,"",A210H,"",A2,"",Cardiology,"",510,"",447,"",5.604395604395606,"",4.912087912087913,"",87.64705882352943,""
815,2021Q2,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1064,"",958,"",11.692307692307695,"",10.527472527472531,"",90.03759398496241,""
816,2021Q3,"",S08000015,"",A111H,"",A2,"",Cardiology,"",567,"",521,"",6.163043478260871,"",5.66304347826087,"",91.88712522045857,""
817,2021Q3,"",S08000015,"",A210H,"",A2,"",Cardiology,"",451,"",381,"",4.90217391304348,"",4.141304347826088,"",84.4789356984479,""
818,2021Q3,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1018,"",902,"",11.065217391304351,"",9.804347826086959,"",88.60510805500984,""
819,2021Q4,p,S08000015,"",A111H,"",A2,"",Cardiology,"",559,"",494,"",6.07608695652174,"",5.369565217391306,"",88.37209302325583,""
820,2021Q4,p,S08000015,"",A210H,"",A2,"",Cardiology,"",402,"",340,"",4.369565217391306,"",3.695652173913045,"",84.5771144278607,""
821,2021Q4,p,S08000015,"",S08000015,d,A2,"",Cardiology,"",961,"",834,"",10.445652173913047,"",9.06521739130435,"",86.78459937565037,""
822,2016Q4,"",S08000015,"",A111H,"",H2,"",Clinical Oncology,"",2,"",2,"",0.021739130434782615,"",0.021739130434782615,"",100,""
823,2016Q4,"",S08000015,"",S08000015,d,H2,"",Clinical Oncology,"",2,"",2,"",0.021739130434782615,"",0.021739130434782615,"",100,""
824,2018Q1,"",S08000015,"",A111H,"",H2,"",Clinical Oncology,"",1,"",1,"",0.011111111111111115,"",0.011111111111111115,"",100,""
825,2018Q1,"",S08000015,"",S08000015,d,H2,"",Clinical Oncology,"",1,"",1,"",0.011111111111111115,"",0.011111111111111115,"",100,""
826,2017Q1,"",S08000015,"",A210H,"",H1,"",Clinical Radiology,"",1,"",1,"",0.011111111111111115,"",0.011111111111111115,"",100,""
827,2017Q1,"",S08000015,"",S08000015,d,H1,"",Clinical Radiology,"",1,"",1,"",0.011111111111111115,"",0.011111111111111115,"",100,""
828,2017Q2,"",S08000015,"",A210H,"",H1,"",Clinical Radiology,"",1,"",1,"",0.010989010989010993,"",0.010989010989010993,"",100,""
829,2017Q2,"",S08000015,"",S08000015,d,H1,"",Clinical Radiology,"",1,"",1,"",0.010989010989010993,"",0.010989010989010993,"",100,""
830,2017Q4,"",S08000015,"",A210H,"",H1,"",Clinical Radiology,"",1,"",1,"",0.010869565217391308,"",0.010869565217391308,"",100,""
831,2017Q4,"",S08000015,"",S08000015,d,H1,"",Clinical Radiology,"",1,"",1,"",0.010869565217391308,"",0.010869565217391308,"",100,""
832,2018Q2,"",S08000015,"",A210H,"",H1,"",Clinical Radiology,"",2,"",2,"",0.021978021978021987,"",0.021978021978021987,"",100,""
833,2018Q2,"",S08000015,"",S08000015,d,H1,"",Clinical Radiology,"",2,"",2,"",0.021978021978021987,"",0.021978021978021987,"",100,""
834,2019Q1,"",S08000015,"",A210H,"",H1,"",Clinical Radiology,"",1,"",1,"",0.011111111111111115,"",0.011111111111111115,"",100,""
835,2019Q1,"",S08000015,"",S08000015,d,H1,"",Clinical Radiology,"",1,"",1,"",0.011111111111111115,"",0.011111111111111115,"",100,""
836,2019Q3,"",S08000015,"",A210H,"",H1,"",Clinical Radiology,"",2,"",2,"",0.021739130434782615,"",0.021739130434782615,"",100,""
837,2019Q3,"",S08000015,"",S08000015,d,H1,"",Clinical Radiology,"",2,"",2,"",0.021739130434782615,"",0.021739130434782615,"",100,""
838,2017Q1,"",S08000015,"",A111H,"",D1,"",Community Dental Practice,"",1,"",1,"",0.011111111111111115,"",0.011111111111111115,"",100,""
839,2017Q1,"",S08000015,"",S08000015,d,D1,"",Community Dental Practice,"",1,"",1,"",0.011111111111111115,"",0.011111111111111115,"",100,""
840,2018Q1,"",S08000015,"",A111H,"",D1,"",Community Dental Practice,"",1,"",1,"",0.011111111111111115,"",0.011111111111111115,"",100,""
841,2018Q1,"",S08000015,"",S08000015,d,D1,"",Community Dental Practice,"",1,"",1,"",0.011111111111111115,"",0.011111111111111115,"",100,""
842,2019Q2,"",S08000015,"",A111H,"",D1,"",Community Dental Practice,"",2,"",2,"",0.021978021978021987,"",0.021978021978021987,"",100,""
843,2019Q2,"",S08000015,"",S08000015,d,D1,"",Community Dental Practice,"",2,"",2,"",0.021978021978021987,"",0.021978021978021987,"",100,""
844,2021Q3,"",S08000015,"",A111H,"",D1,"",Community Dental Practice,"",1,"",1,"",0.010869565217391308,"",0.010869565217391308,"",100,""
845,2021Q3,"",S08000015,"",S08000015,d,D1,"",Community Dental Practice,"",1,"",1,"",0.010869565217391308,"",0.010869565217391308,"",100,""
846,2016Q4,"",S08000015,"",A101H,"", ,z,Community Grouping,d,1559,"",557,"",16.945652173913047,"",6.054347826086958,"",35.728030788967295,""
847,2016Q4,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,7559,"",5201,"",82.16304347826089,"",56.53260869565218,"",68.80539753935706,""
848,2017Q1,"",S08000015,"",A101H,"", ,z,Community Grouping,d,1503,"",522,"",16.7,"",5.8,"",34.730538922155695,""
849,2017Q1,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,5812,"",3965,"",64.5777777777778,"",44.055555555555564,"",68.22092222986925,""
850,2017Q2,"",S08000015,"",A101H,"", ,z,Community Grouping,d,1363,"",810,"",14.978021978021982,"",8.901098901098903,"",59.42773294203964,""
851,2017Q2,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,5748,"",3892,"",63.16483516483518,"",42.769230769230774,"",67.71050800278358,""
852,2017Q3,"",S08000015,"",A101H,"", ,z,Community Grouping,d,1134,"",758,"",12.326086956521742,"",8.239130434782611,"",66.8430335097002,""
853,2017Q3,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,5662,"",3510,"",61.54347826086957,"",38.152173913043484,"",61.99222889438362,""
854,2017Q4,"",S08000015,"",A101H,"", ,z,Community Grouping,d,1195,"",625,"",12.989130434782613,"",6.793478260869566,"",52.30125523012553,""
855,2017Q4,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,5499,"",3865,"",59.77173913043479,"",42.0108695652174,"",70.28550645571924,""
856,2018Q1,"",S08000015,"",A101H,"", ,z,Community Grouping,d,1084,"",871,"",12.044444444444448,"",9.677777777777779,"",80.35055350553506,""
857,2018Q1,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,5414,"",4322,"",60.15555555555557,"",48.02222222222225,"",79.83007018840046,""
858,2018Q2,"",S08000015,"",A101H,"", ,z,Community Grouping,d,1092,"",653,"",12,"",7.175824175824178,"",59.79853479853482,""
859,2018Q2,"",S08000015,"",S08000015,d, ,z,Community Grouping,d,5304,"",3401,"",58.285714285714306,"",37.37362637362637,"",64.12141779788838,""
