"","date","year","month","day","quarter","week","hb","hb_name","simd_quintile","admission_type","number_admissions","average20182019","percent_variation"
"1029",2020-04-19,2020,4,19,2,16,"S08000022","NHS Highland",5,"All",20,46.5,-57
"1030",2020-04-19,2020,4,19,2,16,"S08000024","NHS Lothian",1,"All",211,359.5,-41.3
"1031",2020-04-19,2020,4,19,2,16,"S08000024","NHS Lothian",2,"All",300,547.5,-45.2
"1032",2020-04-19,2020,4,19,2,16,"S08000024","NHS Lothian",3,"All",225,398,-43.5
"1033",2020-04-19,2020,4,19,2,16,"S08000024","NHS Lothian",4,"All",201,349.5,-42.5
"1034",2020-04-19,2020,4,19,2,16,"S08000024","NHS Lothian",5,"All",295,446.5,-33.9
"1035",2020-04-19,2020,4,19,2,16,"S08000025","NHS Orkney",2,"All",6,7,-14.3
"1036",2020-04-19,2020,4,19,2,16,"S08000025","NHS Orkney",4,"All",10,15.5,-35.5
"1037",2020-04-19,2020,4,19,2,16,"S08000026","NHS Shetland",3,"All",8,17,-52.9
"1038",2020-04-19,2020,4,19,2,16,"S08000026","NHS Shetland",4,"All",15,25,-40
"1039",2020-04-19,2020,4,19,2,16,"S08000028","NHS Western Isles",2,"All",5,14,-64.3
"1040",2020-04-19,2020,4,19,2,16,"S08000028","NHS Western Isles",3,"All",25,51,-51
"1041",2020-04-19,2020,4,19,2,16,"S08000029","NHS Fife",1,"All",132,267.5,-50.7
"1042",2020-04-19,2020,4,19,2,16,"S08000029","NHS Fife",2,"All",157,238,-34
"1043",2020-04-19,2020,4,19,2,16,"S08000029","NHS Fife",3,"All",93,181.5,-48.8
"1044",2020-04-19,2020,4,19,2,16,"S08000029","NHS Fife",4,"All",99,149,-33.6
"1045",2020-04-19,2020,4,19,2,16,"S08000029","NHS Fife",5,"All",62,116,-46.6
"1046",2020-04-19,2020,4,19,2,16,"S08000030","NHS Tayside",1,"All",177,272.5,-35
"1047",2020-04-19,2020,4,19,2,16,"S08000030","NHS Tayside",2,"All",125,244,-48.8
"1048",2020-04-19,2020,4,19,2,16,"S08000030","NHS Tayside",3,"All",136,257.5,-47.2
"1049",2020-04-19,2020,4,19,2,16,"S08000030","NHS Tayside",4,"All",212,305,-30.5
"1050",2020-04-19,2020,4,19,2,16,"S08000030","NHS Tayside",5,"All",121,212.5,-43.1
"1051",2020-04-19,2020,4,19,2,16,"S08000031","NHS Greater Glasgow and Clyde",1,"All",943,1651.5,-42.9
"1052",2020-04-19,2020,4,19,2,16,"S08000031","NHS Greater Glasgow and Clyde",2,"All",410,809,-49.3
"1053",2020-04-19,2020,4,19,2,16,"S08000031","NHS Greater Glasgow and Clyde",3,"All",283,554,-48.9
"1054",2020-04-19,2020,4,19,2,16,"S08000031","NHS Greater Glasgow and Clyde",4,"All",251,505.5,-50.3
"1055",2020-04-19,2020,4,19,2,16,"S08000031","NHS Greater Glasgow and Clyde",5,"All",265,554,-52.2
"1056",2020-04-19,2020,4,19,2,16,"S08000032","NHS Lanarkshire",1,"All",304,584,-47.9
"1057",2020-04-19,2020,4,19,2,16,"S08000032","NHS Lanarkshire",2,"All",268,458,-41.5
"1058",2020-04-19,2020,4,19,2,16,"S08000032","NHS Lanarkshire",3,"All",156,280,-44.3
"1059",2020-04-19,2020,4,19,2,16,"S08000032","NHS Lanarkshire",4,"All",111,248,-55.2
"1060",2020-04-19,2020,4,19,2,16,"S08000032","NHS Lanarkshire",5,"All",76,160.5,-52.6
"1061",2020-04-19,2020,4,19,2,16,NA,NA,1,"All",2227,4083,-45.5
"1062",2020-04-19,2020,4,19,2,16,NA,NA,2,"All",1862,3420.5,-45.6
"1063",2020-04-19,2020,4,19,2,16,NA,NA,3,"All",1552,3029,-48.8
"1064",2020-04-19,2020,4,19,2,16,NA,NA,4,"All",1428,2596.5,-45
"1065",2020-04-19,2020,4,19,2,16,NA,NA,5,"All",1167,2160.5,-46
"1066",2020-04-26,2020,4,26,2,17,"S08000015","NHS Ayrshire and Arran",1,"All",249,404,-38.4
"1067",2020-04-26,2020,4,26,2,17,"S08000015","NHS Ayrshire and Arran",2,"All",163,263,-38
"1068",2020-04-26,2020,4,26,2,17,"S08000015","NHS Ayrshire and Arran",3,"All",125,194,-35.6
"1069",2020-04-26,2020,4,26,2,17,"S08000015","NHS Ayrshire and Arran",4,"All",84,140,-40
"1070",2020-04-26,2020,4,26,2,17,"S08000015","NHS Ayrshire and Arran",5,"All",65,112.5,-42.2
"1071",2020-04-26,2020,4,26,2,17,"S08000016","NHS Borders",1,"All",17,17,0
"1072",2020-04-26,2020,4,26,2,17,"S08000016","NHS Borders",2,"All",27,53.5,-49.5
"1073",2020-04-26,2020,4,26,2,17,"S08000016","NHS Borders",3,"All",76,112.5,-32.4
"1074",2020-04-26,2020,4,26,2,17,"S08000016","NHS Borders",4,"All",50,68,-26.5
"1075",2020-04-26,2020,4,26,2,17,"S08000016","NHS Borders",5,"All",10,21,-52.4
"1076",2020-04-26,2020,4,26,2,17,"S08000017","NHS Dumfries and Galloway",1,"All",25,49.5,-49.5
"1077",2020-04-26,2020,4,26,2,17,"S08000017","NHS Dumfries and Galloway",2,"All",70,113,-38.1
"1078",2020-04-26,2020,4,26,2,17,"S08000017","NHS Dumfries and Galloway",3,"All",96,157.5,-39
"1079",2020-04-26,2020,4,26,2,17,"S08000017","NHS Dumfries and Galloway",4,"All",50,67,-25.4
"1080",2020-04-26,2020,4,26,2,17,"S08000017","NHS Dumfries and Galloway",5,"All",18,31,-41.9
"1081",2020-04-26,2020,4,26,2,17,"S08000019","NHS Forth Valley",1,"All",98,287.5,-65.9
"1082",2020-04-26,2020,4,26,2,17,"S08000019","NHS Forth Valley",2,"All",128,288.5,-55.6
"1083",2020-04-26,2020,4,26,2,17,"S08000019","NHS Forth Valley",3,"All",111,255.5,-56.6
"1084",2020-04-26,2020,4,26,2,17,"S08000019","NHS Forth Valley",4,"All",94,185.5,-49.3
"1085",2020-04-26,2020,4,26,2,17,"S08000019","NHS Forth Valley",5,"All",77,174,-55.7
"1086",2020-04-26,2020,4,26,2,17,"S08000020","NHS Grampian",1,"All",61,108,-43.5
"1087",2020-04-26,2020,4,26,2,17,"S08000020","NHS Grampian",2,"All",165,267.5,-38.3
"1088",2020-04-26,2020,4,26,2,17,"S08000020","NHS Grampian",3,"All",211,324.5,-35
"1089",2020-04-26,2020,4,26,2,17,"S08000020","NHS Grampian",4,"All",248,354.5,-30
"1090",2020-04-26,2020,4,26,2,17,"S08000020","NHS Grampian",5,"All",197,294.5,-33.1
"1091",2020-04-26,2020,4,26,2,17,"S08000022","NHS Highland",1,"All",63,92.5,-31.9
"1092",2020-04-26,2020,4,26,2,17,"S08000022","NHS Highland",2,"All",87,141,-38.3
"1093",2020-04-26,2020,4,26,2,17,"S08000022","NHS Highland",3,"All",164,262,-37.4
"1094",2020-04-26,2020,4,26,2,17,"S08000022","NHS Highland",4,"All",110,202,-45.5
"1095",2020-04-26,2020,4,26,2,17,"S08000022","NHS Highland",5,"All",13,50.5,-74.3
"1096",2020-04-26,2020,4,26,2,17,"S08000024","NHS Lothian",1,"All",215,355,-39.4
"1097",2020-04-26,2020,4,26,2,17,"S08000024","NHS Lothian",2,"All",365,559,-34.7
"1098",2020-04-26,2020,4,26,2,17,"S08000024","NHS Lothian",3,"All",245,355,-31
"1099",2020-04-26,2020,4,26,2,17,"S08000024","NHS Lothian",4,"All",239,363,-34.2
"1100",2020-04-26,2020,4,26,2,17,"S08000024","NHS Lothian",5,"All",307,507.5,-39.5
"1101",2020-04-26,2020,4,26,2,17,"S08000025","NHS Orkney",2,"All",6,5,20
"1102",2020-04-26,2020,4,26,2,17,"S08000025","NHS Orkney",4,"All",17,19.5,-12.8
"1103",2020-04-26,2020,4,26,2,17,"S08000026","NHS Shetland",3,"All",11,17.5,-37.1
"1104",2020-04-26,2020,4,26,2,17,"S08000026","NHS Shetland",4,"All",15,23.5,-36.2
"1105",2020-04-26,2020,4,26,2,17,"S08000028","NHS Western Isles",2,"All",10,13,-23.1
"1106",2020-04-26,2020,4,26,2,17,"S08000028","NHS Western Isles",3,"All",27,51.5,-47.6
"1107",2020-04-26,2020,4,26,2,17,"S08000029","NHS Fife",1,"All",149,264.5,-43.7
"1108",2020-04-26,2020,4,26,2,17,"S08000029","NHS Fife",2,"All",122,255,-52.2
"1109",2020-04-26,2020,4,26,2,17,"S08000029","NHS Fife",3,"All",94,172,-45.3
"1110",2020-04-26,2020,4,26,2,17,"S08000029","NHS Fife",4,"All",84,137.5,-38.9
"1111",2020-04-26,2020,4,26,2,17,"S08000029","NHS Fife",5,"All",61,120,-49.2
"1112",2020-04-26,2020,4,26,2,17,"S08000030","NHS Tayside",1,"All",195,255.5,-23.7
"1113",2020-04-26,2020,4,26,2,17,"S08000030","NHS Tayside",2,"All",150,240,-37.5
"1114",2020-04-26,2020,4,26,2,17,"S08000030","NHS Tayside",3,"All",134,245,-45.3
"1115",2020-04-26,2020,4,26,2,17,"S08000030","NHS Tayside",4,"All",194,314,-38.2
"1116",2020-04-26,2020,4,26,2,17,"S08000030","NHS Tayside",5,"All",131,200,-34.5
"1117",2020-04-26,2020,4,26,2,17,"S08000031","NHS Greater Glasgow and Clyde",1,"All",1027,1557.5,-34.1
"1118",2020-04-26,2020,4,26,2,17,"S08000031","NHS Greater Glasgow and Clyde",2,"All",455,772,-41.1
"1119",2020-04-26,2020,4,26,2,17,"S08000031","NHS Greater Glasgow and Clyde",3,"All",308,573.5,-46.3
"1120",2020-04-26,2020,4,26,2,17,"S08000031","NHS Greater Glasgow and Clyde",4,"All",271,520,-47.9
"1121",2020-04-26,2020,4,26,2,17,"S08000031","NHS Greater Glasgow and Clyde",5,"All",307,518,-40.7
"1122",2020-04-26,2020,4,26,2,17,"S08000032","NHS Lanarkshire",1,"All",379,592.5,-36
"1123",2020-04-26,2020,4,26,2,17,"S08000032","NHS Lanarkshire",2,"All",285,499,-42.9
"1124",2020-04-26,2020,4,26,2,17,"S08000032","NHS Lanarkshire",3,"All",177,278.5,-36.4
"1125",2020-04-26,2020,4,26,2,17,"S08000032","NHS Lanarkshire",4,"All",152,232,-34.5
"1126",2020-04-26,2020,4,26,2,17,"S08000032","NHS Lanarkshire",5,"All",91,130.5,-30.3
"1127",2020-04-26,2020,4,26,2,17,NA,NA,1,"All",2478,3984,-37.8
"1128",2020-04-26,2020,4,26,2,17,NA,NA,2,"All",2035,3471.5,-41.4
"1129",2020-04-26,2020,4,26,2,17,NA,NA,3,"All",1782,3010.5,-40.8
"1130",2020-04-26,2020,4,26,2,17,NA,NA,4,"All",1608,2627,-38.8
"1131",2020-04-26,2020,4,26,2,17,NA,NA,5,"All",1277,2160.5,-40.9
"1132",2020-05-03,2020,5,3,2,18,"S08000015","NHS Ayrshire and Arran",1,"All",303,412,-26.5
"1133",2020-05-03,2020,5,3,2,18,"S08000015","NHS Ayrshire and Arran",2,"All",207,271.5,-23.8
"1134",2020-05-03,2020,5,3,2,18,"S08000015","NHS Ayrshire and Arran",3,"All",124,178.5,-30.5
"1135",2020-05-03,2020,5,3,2,18,"S08000015","NHS Ayrshire and Arran",4,"All",91,124.5,-26.9
"1136",2020-05-03,2020,5,3,2,18,"S08000015","NHS Ayrshire and Arran",5,"All",70,106.5,-34.3
"1137",2020-05-03,2020,5,3,2,18,"S08000016","NHS Borders",1,"All",7,13,-46.2
"1138",2020-05-03,2020,5,3,2,18,"S08000016","NHS Borders",2,"All",39,49,-20.4
"1139",2020-05-03,2020,5,3,2,18,"S08000016","NHS Borders",3,"All",65,100,-35
"1140",2020-05-03,2020,5,3,2,18,"S08000016","NHS Borders",4,"All",49,62,-21
"1141",2020-05-03,2020,5,3,2,18,"S08000016","NHS Borders",5,"All",12,19.5,-38.5
"1142",2020-05-03,2020,5,3,2,18,"S08000017","NHS Dumfries and Galloway",1,"All",32,49.5,-35.4
"1143",2020-05-03,2020,5,3,2,18,"S08000017","NHS Dumfries and Galloway",2,"All",73,108.5,-32.7
"1144",2020-05-03,2020,5,3,2,18,"S08000017","NHS Dumfries and Galloway",3,"All",98,168,-41.7
"1145",2020-05-03,2020,5,3,2,18,"S08000017","NHS Dumfries and Galloway",4,"All",41,66,-37.9
"1146",2020-05-03,2020,5,3,2,18,"S08000017","NHS Dumfries and Galloway",5,"All",21,32.5,-35.4
"1147",2020-05-03,2020,5,3,2,18,"S08000019","NHS Forth Valley",1,"All",109,245.5,-55.6
"1148",2020-05-03,2020,5,3,2,18,"S08000019","NHS Forth Valley",2,"All",124,250,-50.4
"1149",2020-05-03,2020,5,3,2,18,"S08000019","NHS Forth Valley",3,"All",109,243,-55.1
"1150",2020-05-03,2020,5,3,2,18,"S08000019","NHS Forth Valley",4,"All",87,181.5,-52.1
"1151",2020-05-03,2020,5,3,2,18,"S08000019","NHS Forth Valley",5,"All",86,141,-39
"1152",2020-05-03,2020,5,3,2,18,"S08000020","NHS Grampian",1,"All",95,115,-17.4
"1153",2020-05-03,2020,5,3,2,18,"S08000020","NHS Grampian",2,"All",199,269.5,-26.2
"1154",2020-05-03,2020,5,3,2,18,"S08000020","NHS Grampian",3,"All",200,293.5,-31.9
"1155",2020-05-03,2020,5,3,2,18,"S08000020","NHS Grampian",4,"All",311,384.5,-19.1
"1156",2020-05-03,2020,5,3,2,18,"S08000020","NHS Grampian",5,"All",221,290.5,-23.9
"1157",2020-05-03,2020,5,3,2,18,"S08000022","NHS Highland",1,"All",66,95,-30.5
"1158",2020-05-03,2020,5,3,2,18,"S08000022","NHS Highland",2,"All",126,158,-20.3
"1159",2020-05-03,2020,5,3,2,18,"S08000022","NHS Highland",3,"All",199,265.5,-25
"1160",2020-05-03,2020,5,3,2,18,"S08000022","NHS Highland",4,"All",116,197.5,-41.3
"1161",2020-05-03,2020,5,3,2,18,"S08000022","NHS Highland",5,"All",21,41,-48.8
"1162",2020-05-03,2020,5,3,2,18,"S08000024","NHS Lothian",1,"All",255,351,-27.4
"1163",2020-05-03,2020,5,3,2,18,"S08000024","NHS Lothian",2,"All",428,540.5,-20.8
"1164",2020-05-03,2020,5,3,2,18,"S08000024","NHS Lothian",3,"All",291,382,-23.8
"1165",2020-05-03,2020,5,3,2,18,"S08000024","NHS Lothian",4,"All",256,398.5,-35.8
"1166",2020-05-03,2020,5,3,2,18,"S08000024","NHS Lothian",5,"All",322,500,-35.6
"1167",2020-05-03,2020,5,3,2,18,"S08000025","NHS Orkney",4,"All",25,24.5,2
"1168",2020-05-03,2020,5,3,2,18,"S08000026","NHS Shetland",3,"All",7,19,-63.2
"1169",2020-05-03,2020,5,3,2,18,"S08000026","NHS Shetland",4,"All",11,26,-57.7
"1170",2020-05-03,2020,5,3,2,18,"S08000028","NHS Western Isles",2,"All",8,16,-50
"1171",2020-05-03,2020,5,3,2,18,"S08000028","NHS Western Isles",3,"All",35,61,-42.6
"1172",2020-05-03,2020,5,3,2,18,"S08000029","NHS Fife",1,"All",168,271.5,-38.1
"1173",2020-05-03,2020,5,3,2,18,"S08000029","NHS Fife",2,"All",166,247.5,-32.9
"1174",2020-05-03,2020,5,3,2,18,"S08000029","NHS Fife",3,"All",126,166.5,-24.3
"1175",2020-05-03,2020,5,3,2,18,"S08000029","NHS Fife",4,"All",118,154,-23.4
"1176",2020-05-03,2020,5,3,2,18,"S08000029","NHS Fife",5,"All",66,116.5,-43.3
"1177",2020-05-03,2020,5,3,2,18,"S08000030","NHS Tayside",1,"All",178,272,-34.6
"1178",2020-05-03,2020,5,3,2,18,"S08000030","NHS Tayside",2,"All",169,257.5,-34.4
"1179",2020-05-03,2020,5,3,2,18,"S08000030","NHS Tayside",3,"All",162,265,-38.9
"1180",2020-05-03,2020,5,3,2,18,"S08000030","NHS Tayside",4,"All",217,291.5,-25.6
"1181",2020-05-03,2020,5,3,2,18,"S08000030","NHS Tayside",5,"All",145,188.5,-23.1
"1182",2020-05-03,2020,5,3,2,18,"S08000031","NHS Greater Glasgow and Clyde",1,"All",1075,1687,-36.3
"1183",2020-05-03,2020,5,3,2,18,"S08000031","NHS Greater Glasgow and Clyde",2,"All",519,831,-37.5
"1184",2020-05-03,2020,5,3,2,18,"S08000031","NHS Greater Glasgow and Clyde",3,"All",338,596,-43.3
"1185",2020-05-03,2020,5,3,2,18,"S08000031","NHS Greater Glasgow and Clyde",4,"All",319,519.5,-38.6
"1186",2020-05-03,2020,5,3,2,18,"S08000031","NHS Greater Glasgow and Clyde",5,"All",321,544,-41
"1187",2020-05-03,2020,5,3,2,18,"S08000032","NHS Lanarkshire",1,"All",446,584,-23.6
"1188",2020-05-03,2020,5,3,2,18,"S08000032","NHS Lanarkshire",2,"All",362,483.5,-25.1
"1189",2020-05-03,2020,5,3,2,18,"S08000032","NHS Lanarkshire",3,"All",207,287,-27.9
"1190",2020-05-03,2020,5,3,2,18,"S08000032","NHS Lanarkshire",4,"All",135,226.5,-40.4
"1191",2020-05-03,2020,5,3,2,18,"S08000032","NHS Lanarkshire",5,"All",93,155,-40
"1192",2020-05-03,2020,5,3,2,18,NA,NA,1,"All",2734,4096,-33.3
"1193",2020-05-03,2020,5,3,2,18,NA,NA,2,"All",2426,3489.5,-30.5
"1194",2020-05-03,2020,5,3,2,18,NA,NA,3,"All",1963,3034.5,-35.3
"1195",2020-05-03,2020,5,3,2,18,NA,NA,4,"All",1776,2656.5,-33.1
"1196",2020-05-03,2020,5,3,2,18,NA,NA,5,"All",1378,2135.5,-35.5
"1197",2020-05-10,2020,5,10,2,19,"S08000015","NHS Ayrshire and Arran",1,"All",287,417.5,-31.3
"1198",2020-05-10,2020,5,10,2,19,"S08000015","NHS Ayrshire and Arran",2,"All",195,242,-19.4
"1199",2020-05-10,2020,5,10,2,19,"S08000015","NHS Ayrshire and Arran",3,"All",128,184.5,-30.6
"1200",2020-05-10,2020,5,10,2,19,"S08000015","NHS Ayrshire and Arran",4,"All",62,119,-47.9
"1201",2020-05-10,2020,5,10,2,19,"S08000015","NHS Ayrshire and Arran",5,"All",70,100.5,-30.3
"1202",2020-05-10,2020,5,10,2,19,"S08000016","NHS Borders",1,"All",14,21.5,-34.9
"1203",2020-05-10,2020,5,10,2,19,"S08000016","NHS Borders",2,"All",41,60,-31.7
"1204",2020-05-10,2020,5,10,2,19,"S08000016","NHS Borders",3,"All",64,102,-37.3
"1205",2020-05-10,2020,5,10,2,19,"S08000016","NHS Borders",4,"All",44,66,-33.3
"1206",2020-05-10,2020,5,10,2,19,"S08000016","NHS Borders",5,"All",10,21.5,-53.5
"1207",2020-05-10,2020,5,10,2,19,"S08000017","NHS Dumfries and Galloway",1,"All",40,53,-24.5
"1208",2020-05-10,2020,5,10,2,19,"S08000017","NHS Dumfries and Galloway",2,"All",85,107,-20.6
"1209",2020-05-10,2020,5,10,2,19,"S08000017","NHS Dumfries and Galloway",3,"All",105,148,-29.1
"1210",2020-05-10,2020,5,10,2,19,"S08000017","NHS Dumfries and Galloway",4,"All",39,62,-37.1
"1211",2020-05-10,2020,5,10,2,19,"S08000017","NHS Dumfries and Galloway",5,"All",12,25,-52
"1212",2020-05-10,2020,5,10,2,19,"S08000019","NHS Forth Valley",1,"All",110,258,-57.4
"1213",2020-05-10,2020,5,10,2,19,"S08000019","NHS Forth Valley",2,"All",150,254.5,-41.1
"1214",2020-05-10,2020,5,10,2,19,"S08000019","NHS Forth Valley",3,"All",121,244.5,-50.5
"1215",2020-05-10,2020,5,10,2,19,"S08000019","NHS Forth Valley",4,"All",106,183,-42.1
"1216",2020-05-10,2020,5,10,2,19,"S08000019","NHS Forth Valley",5,"All",71,158.5,-55.2
"1217",2020-05-10,2020,5,10,2,19,"S08000020","NHS Grampian",1,"All",90,99.5,-9.5
"1218",2020-05-10,2020,5,10,2,19,"S08000020","NHS Grampian",2,"All",174,261,-33.3
"1219",2020-05-10,2020,5,10,2,19,"S08000020","NHS Grampian",3,"All",221,296,-25.3
"1220",2020-05-10,2020,5,10,2,19,"S08000020","NHS Grampian",4,"All",250,357,-30
"1221",2020-05-10,2020,5,10,2,19,"S08000020","NHS Grampian",5,"All",233,273.5,-14.8
"1222",2020-05-10,2020,5,10,2,19,"S08000022","NHS Highland",1,"All",60,98.5,-39.1
"1223",2020-05-10,2020,5,10,2,19,"S08000022","NHS Highland",2,"All",106,161.5,-34.4
"1224",2020-05-10,2020,5,10,2,19,"S08000022","NHS Highland",3,"All",168,299,-43.8
"1225",2020-05-10,2020,5,10,2,19,"S08000022","NHS Highland",4,"All",113,193,-41.5
"1226",2020-05-10,2020,5,10,2,19,"S08000022","NHS Highland",5,"All",22,37.5,-41.3
"1227",2020-05-10,2020,5,10,2,19,"S08000024","NHS Lothian",1,"All",278,346.5,-19.8
"1228",2020-05-10,2020,5,10,2,19,"S08000024","NHS Lothian",2,"All",424,555,-23.6
"1229",2020-05-10,2020,5,10,2,19,"S08000024","NHS Lothian",3,"All",301,404.5,-25.6
"1230",2020-05-10,2020,5,10,2,19,"S08000024","NHS Lothian",4,"All",261,363,-28.1
"1231",2020-05-10,2020,5,10,2,19,"S08000024","NHS Lothian",5,"All",331,472.5,-29.9
"1232",2020-05-10,2020,5,10,2,19,"S08000025","NHS Orkney",2,"All",9,5.5,63.6
"1233",2020-05-10,2020,5,10,2,19,"S08000025","NHS Orkney",4,"All",24,24.5,-2
"1234",2020-05-10,2020,5,10,2,19,"S08000026","NHS Shetland",3,"All",11,12,-8.3
"1235",2020-05-10,2020,5,10,2,19,"S08000026","NHS Shetland",4,"All",16,19.5,-17.9
"1236",2020-05-10,2020,5,10,2,19,"S08000028","NHS Western Isles",2,"All",5,12.5,-60
"1237",2020-05-10,2020,5,10,2,19,"S08000028","NHS Western Isles",3,"All",42,56.5,-25.7
"1238",2020-05-10,2020,5,10,2,19,"S08000029","NHS Fife",1,"All",144,253.5,-43.2
"1239",2020-05-10,2020,5,10,2,19,"S08000029","NHS Fife",2,"All",169,232.5,-27.3
"1240",2020-05-10,2020,5,10,2,19,"S08000029","NHS Fife",3,"All",109,180.5,-39.6
"1241",2020-05-10,2020,5,10,2,19,"S08000029","NHS Fife",4,"All",105,143.5,-26.8
"1242",2020-05-10,2020,5,10,2,19,"S08000029","NHS Fife",5,"All",73,122.5,-40.4
"1243",2020-05-10,2020,5,10,2,19,"S08000030","NHS Tayside",1,"All",188,265.5,-29.2
"1244",2020-05-10,2020,5,10,2,19,"S08000030","NHS Tayside",2,"All",156,227,-31.3
"1245",2020-05-10,2020,5,10,2,19,"S08000030","NHS Tayside",3,"All",179,220.5,-18.8
"1246",2020-05-10,2020,5,10,2,19,"S08000030","NHS Tayside",4,"All",197,289,-31.8
"1247",2020-05-10,2020,5,10,2,19,"S08000030","NHS Tayside",5,"All",132,191,-30.9
"1248",2020-05-10,2020,5,10,2,19,"S08000031","NHS Greater Glasgow and Clyde",1,"All",1156,1593,-27.4
"1249",2020-05-10,2020,5,10,2,19,"S08000031","NHS Greater Glasgow and Clyde",2,"All",505,782.5,-35.5
"1250",2020-05-10,2020,5,10,2,19,"S08000031","NHS Greater Glasgow and Clyde",3,"All",317,547,-42
"1251",2020-05-10,2020,5,10,2,19,"S08000031","NHS Greater Glasgow and Clyde",4,"All",311,480,-35.2
"1252",2020-05-10,2020,5,10,2,19,"S08000031","NHS Greater Glasgow and Clyde",5,"All",334,505.5,-33.9
"1253",2020-05-10,2020,5,10,2,19,"S08000032","NHS Lanarkshire",1,"All",437,531,-17.7
"1254",2020-05-10,2020,5,10,2,19,"S08000032","NHS Lanarkshire",2,"All",349,483.5,-27.8
"1255",2020-05-10,2020,5,10,2,19,"S08000032","NHS Lanarkshire",3,"All",181,307.5,-41.1
"1256",2020-05-10,2020,5,10,2,19,"S08000032","NHS Lanarkshire",4,"All",175,210.5,-16.9
"1257",2020-05-10,2020,5,10,2,19,"S08000032","NHS Lanarkshire",5,"All",81,148.5,-45.5
"1258",2020-05-10,2020,5,10,2,19,NA,NA,1,"All",2804,3937.5,-28.8
"1259",2020-05-10,2020,5,10,2,19,NA,NA,2,"All",2371,3387,-30
"1260",2020-05-10,2020,5,10,2,19,NA,NA,3,"All",1951,3011.5,-35.2
"1261",2020-05-10,2020,5,10,2,19,NA,NA,4,"All",1703,2510,-32.2
"1262",2020-05-10,2020,5,10,2,19,NA,NA,5,"All",1369,2056.5,-33.4
"1263",2020-05-17,2020,5,17,2,20,"S08000015","NHS Ayrshire and Arran",1,"All",280,439.5,-36.3
"1264",2020-05-17,2020,5,17,2,20,"S08000015","NHS Ayrshire and Arran",2,"All",177,283.5,-37.6
"1265",2020-05-17,2020,5,17,2,20,"S08000015","NHS Ayrshire and Arran",3,"All",136,187.5,-27.5
"1266",2020-05-17,2020,5,17,2,20,"S08000015","NHS Ayrshire and Arran",4,"All",107,146,-26.7
"1267",2020-05-17,2020,5,17,2,20,"S08000015","NHS Ayrshire and Arran",5,"All",77,129.5,-40.5
"1268",2020-05-17,2020,5,17,2,20,"S08000016","NHS Borders",1,"All",10,22,-54.5
"1269",2020-05-17,2020,5,17,2,20,"S08000016","NHS Borders",2,"All",41,47.5,-13.7
"1270",2020-05-17,2020,5,17,2,20,"S08000016","NHS Borders",3,"All",80,102,-21.6
"1271",2020-05-17,2020,5,17,2,20,"S08000016","NHS Borders",4,"All",45,68,-33.8
"1272",2020-05-17,2020,5,17,2,20,"S08000016","NHS Borders",5,"All",16,22,-27.3
"1273",2020-05-17,2020,5,17,2,20,"S08000017","NHS Dumfries and Galloway",1,"All",28,48.5,-42.3
"1274",2020-05-17,2020,5,17,2,20,"S08000017","NHS Dumfries and Galloway",2,"All",81,121.5,-33.3
"1275",2020-05-17,2020,5,17,2,20,"S08000017","NHS Dumfries and Galloway",3,"All",105,162.5,-35.4
"1276",2020-05-17,2020,5,17,2,20,"S08000017","NHS Dumfries and Galloway",4,"All",49,65,-24.6
"1277",2020-05-17,2020,5,17,2,20,"S08000017","NHS Dumfries and Galloway",5,"All",31,35.5,-12.7
"1278",2020-05-17,2020,5,17,2,20,"S08000019","NHS Forth Valley",1,"All",143,229,-37.6
"1279",2020-05-17,2020,5,17,2,20,"S08000019","NHS Forth Valley",2,"All",140,273,-48.7
"1280",2020-05-17,2020,5,17,2,20,"S08000019","NHS Forth Valley",3,"All",131,229.5,-42.9
"1281",2020-05-17,2020,5,17,2,20,"S08000019","NHS Forth Valley",4,"All",87,193,-54.9
"1282",2020-05-17,2020,5,17,2,20,"S08000019","NHS Forth Valley",5,"All",81,144,-43.8
"1283",2020-05-17,2020,5,17,2,20,"S08000020","NHS Grampian",1,"All",74,109,-32.1
"1284",2020-05-17,2020,5,17,2,20,"S08000020","NHS Grampian",2,"All",203,271,-25.1
"1285",2020-05-17,2020,5,17,2,20,"S08000020","NHS Grampian",3,"All",220,334,-34.1
"1286",2020-05-17,2020,5,17,2,20,"S08000020","NHS Grampian",4,"All",287,391.5,-26.7
"1287",2020-05-17,2020,5,17,2,20,"S08000020","NHS Grampian",5,"All",257,299,-14
"1288",2020-05-17,2020,5,17,2,20,"S08000022","NHS Highland",1,"All",62,102,-39.2
"1289",2020-05-17,2020,5,17,2,20,"S08000022","NHS Highland",2,"All",109,162,-32.7
"1290",2020-05-17,2020,5,17,2,20,"S08000022","NHS Highland",3,"All",178,278.5,-36.1
"1291",2020-05-17,2020,5,17,2,20,"S08000022","NHS Highland",4,"All",148,196.5,-24.7
"1292",2020-05-17,2020,5,17,2,20,"S08000022","NHS Highland",5,"All",27,50.5,-46.5
"1293",2020-05-17,2020,5,17,2,20,"S08000024","NHS Lothian",1,"All",270,347,-22.2
"1294",2020-05-17,2020,5,17,2,20,"S08000024","NHS Lothian",2,"All",411,588.5,-30.2
"1295",2020-05-17,2020,5,17,2,20,"S08000024","NHS Lothian",3,"All",256,388,-34
